ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
-0.107623, 0.020284, -0.00310422, -0.00194129, 0.00281469, 0.00131096, -0.00215812, 0.0256535, 0.215316, 0.561831, 0.38377, 0.0850864, 0.492873, 0.171407, 0.36072, 0.677037, -0.0457403, 0.148166, -0.149609, 0.133315, 0.316155, 0.0292458, 0.263767, -0.00622873, -0.0597937, -0.940905, -0.775618, -0.58557, -1.1123, -0.505969, -0.444967, -0.875819, 9.44737e-05, -0.000209637, 0.000156834, -8.63388e-05, 0.00023776, -4.94825e-05, 0.000126154, -0.000241712, 0.000158371, 0.000157661, -3.57952e-05, 0.000449146, -0.000178862, 0.000422813, 6.46227e-05, 0.000120594, 7.01622e-06, -3.64094e-05, 1.6238e-05, -2.56186e-05, -2.8299e-05, 2.52047e-05, -1.74141e-05, 2.06194e-05, -0.000268864, -0.00010174, -4.03143e-06, -0.000603849, 0.000154906, -0.000581765, -0.000164044, -3.14119e-05, -0.291904, -0.384293, -0.289407, -0.383845, -0.279175, -0.400204, -0.296553, -0.396695, 0.507446, 1.05926, 0.848486, 1.45679, 0.942396, 1.25662, 0.607565, 0.857993, 0.0488498, 0.183847, 0.143939, 0.197605, -0.199876, -0.276316, -0.106259, -0.122778, -0.099848, 0.0712841, -0.0151022, 0.109388, -0.0380692, 0.0992495, -0.0737837, 0.0262098, 0.00298763, 1.38139, 0.00265054, 1.23721, 0.00223245, 1.35982, 0.00281348, 1.50463, 0.0416464, -1.32267, 0.0358469, -2.0016, 0.0319981, -1.707, 0.0381229, -1.09168, 0.00883787, -0.390046, 0.0104833, -0.269025, -0.00973403, 0.395107, -0.0081314, 0.325895, 0.0187733, -0.0568167, 0.0166457, -0.474323, 0.0139479, -0.286289, 0.0175468, 0.186492, 0.00416667
-0.00167483, -0.000745585, 0.00771824, -0.000574559, 0.0571521, -0.000210515, 0.00655462, 2.63801e-05, 0.32781, 0.540173, 0.359755, 0.17448, 0.403331, 0.247964, 0.366997, 0.619744, -0.033137, 0.0875866, -0.123849, 0.0737921, 0.277868, 0.0742796, 0.229563, 0.0316973, -0.284305, -0.83294, -0.778879, -0.697862, -1.05077, -0.602736, -0.499551, -0.726471, 0.000293964, -0.000420259, 0.000208879, -0.000360857, 0.000117648, -0.000340566, 0.000292519, -0.000451753, 0.000359734, 0.000872641, -6.69167e-06, 0.00125331, -0.000299622, 0.00127947, 0.000219098, 0.000859173, 2.3696e-05, -9.76021e-07, 2.60169e-05, -1.9715e-05, -1.44532e-05, -7.86571e-07, -1.35185e-05, -2.69137e-06, -0.000773438, -0.000702222, -0.000243144, -0.00131926, 0.00016207, -0.00133958, -0.000605087, -0.000656149, -0.397421, -0.302555, -0.392843, -0.293378, -0.384714, -0.301811, -0.405773, -0.312217, 0.81616, 0.740693, 1.22172, 1.14712, 1.41277, 0.922286, 0.951798, 0.520111, 0.0618066, 0.0764326, 0.190169, 0.119641, -0.317899, -0.215172, -0.184436, -0.0716717, -0.0129907, -0.00946318, 0.0778335, 0.0219761, 0.00646453, -0.0304949, 0.0386531, -0.0878107, 1.688, 0.00261459, 1.26189, 0.00252574, 1.16968, 0.00264351, 1.63251, 0.0028418, -0.96807, 0.0349449, -1.78978, 0.0360155, -1.76932, 0.0372715, -0.9987, 0.0373818, -0.340631, 0.0112967, -0.392191, 0.00844869, 0.382048, -0.0116269, 0.38803, -0.00676445, 0.290672, 0.0166148, -0.38985, 0.0160067, -0.314147, 0.0167234, 0.24242, 0.0174399, 0.00416667
0.00415978, -0.00401902, 0.00817384, -0.00522876, 0.0477046, -0.00471572, 0.012502, -0.00292887, 0.374638, 0.501467, 0.350144, 0.262494, 0.346328, 0.334915, 0.396078, 0.559981, -0.0175212, 0.0266265, -0.0991653, 0.00729156, 0.242963, 0.128642, 0.199162, 0.0749213, -0.347926, -0.711637, -0.773564, -0.809666, -0.997158, -0.721663, -0.565971, -0.589039, 8.01746e-05, -0.000732328, -0.000134345, -0.000759176, -0.00036482, -0.000741622, -8.51127e-06, -0.000756688, 0.00177589, 0.00264403, 0.00131874, 0.00294347, 0.00111617, 0.00296412, 0.00156302, 0.00265248, 0.000137468, 1.86045e-05, 0.000214819, 1.72686e-05, -0.000290895, -0.000114124, -0.00025981, -7.98323e-05, -0.00208612, -0.00237826, -0.00112864, -0.00255565, -0.000565615, -0.00268545, -0.0016174, -0.00248194, -0.394789, -0.302307, -0.389348, -0.291757, -0.38182, -0.300169, -0.401353, -0.311558, 0.814223, 0.709906, 1.22014, 1.11163, 1.41596, 0.896301, 0.961927, 0.511271, 0.0668934, 0.0758463, 0.205595, 0.132722, -0.338195, -0.221394, -0.206696, -0.0758665, -0.0100759, -0.0171814, 0.0782461, 0.016488, 0.00960871, -0.0387088, 0.0374555, -0.0930348, 1.65748, 0.00267115, 1.25169, 0.00248395, 1.17048, 0.00259243, 1.59402, 0.00289505, -1.00457, 0.0359314, -1.78811, 0.0350749, -1.78561, 0.0364534, -1.02722, 0.0383293, -0.360686, 0.0118936, -0.406565, 0.00936167, 0.388762, -0.0120361, 0.407846, -0.00698588, 0.268897, 0.0169772, -0.39718, 0.0157371, -0.326887, 0.0164053, 0.222998, 0.0178096, 0.00416667
-0.0217394, -0.317092, 0.00189111, -0.298061, 0.011366, -0.310722, -0.0103002, -0.337296, 2.00434, 2.41265, 1.84471, 2.40787, 1.80042, 2.40862, 1.9324, 2.41261, 0.180376, 0.0617386, 0.259397, 0.0530421, -0.2223, -0.0311256, -0.244298, -0.0256997, -1.40668, -1.55726, -1.34477, -1.55275, -1.3248, -1.5385, -1.37785, -1.52292, -1.55859e-09, -1.9838e-09, -1.75232e-09, -1.96773e-09, -1.95143e-09, -1.98419e-09, -1.67541e-09, -2.04543e-09, 5.14727e-09, 5.57977e-09, 6.37369e-09, 7.54382e-09, 6.98357e-09, 6.67183e-09, 5.54691e-09, 4.76495e-09, 4.12461e-10, 3.31411e-10, 1.06369e-09, 5.65603e-10, -1.6907e-09, -1.03137e-09, -1.11528e-09, -3.94652e-10, -2.12535e-09, -2.44548e-09, -8.0792e-10, -2.48576e-09, -5.32994e-10, -2.84242e-09, -1.46231e-09, -2.86188e-09, 4.73083e-12, 4.78545e-12, 5.83799e-12, 5.68234e-12, 5.91458e-12, 4.94005e-12, 4.69588e-12, 3.94607e-12, -4.2449e-11, -7.96785e-11, -3.72522e-11, -8.02446e-11, -3.71984e-11, -8.07628e-11, -4.16191e-11, -7.99882e-11, 1.26974e-09, 1.40651e-09, 1.34821e-09, 1.27704e-09, -3.82733e-11, -2.82206e-10, -3.12817e-10, -8.66272e-11, 6.68533e-12, -1.72391e-12, 5.7476e-12, -5.22464e-12, 6.25715e-12, -2.75786e-12, 7.03847e-12, 1.22561e-12, 1.76496, 0.00280149, 1.47903, 0.00272246, 1.385, 0.00277264, 1.66185, 0.00283778, -1.12383, -0.00490523, -1.82323, -0.00485178, -1.99212, -0.00468911, -1.38305, -0.00567673, -0.247931, -0.000471285, -0.315657, -0.00030734, 0.281541, -0.000194034, 0.340937, -0.000220204, -0.751076, 0.0142931, -1.28102, 0.0143503, -1.36564, 0.0143866, -0.954412, 0.0134993, 0.00416667
-0.000821885, 0.00899366, -0.00128764, -0.00108351, 0.000573507, 0.00320893, -0.000435619, 0.0166934, 0.445962, 0.475474, 0.377275, 0.156271, 0.344679, 0.250608, 0.456353, 0.578201, 0.0177957, 0.0663234, -0.0339682, 0.0500468, 0.171387, 0.0817835, 0.143456, 0.0472678, -0.453893, -0.773141, -0.762885, -0.680535, -0.893551, -0.650775, -0.631419, -0.734387, -0.000273483, 0.00035227, -0.000212584, 0.000153342, -0.000224593, 0.000194534, -0.000299138, 0.00033991, -1.52162e-05, -7.57034e-05, 0.000314678, -0.000408794, 0.000577045, -0.000403422, 0.000154127, -1.73325e-05, -8.85653e-06, 3.02487e-06, -1.70704e-05, 1.18246e-05, 1.56179e-05, -1.05054e-05, 1.2617e-05, -1.95476e-05, 0.00034097, -0.000260014, -0.000112978, 0.000307727, -0.000413832, 0.000297412, 0.000181806, -0.000318498, -0.302915, -0.38645, -0.291878, -0.381373, -0.283859, -0.398765, -0.295387, -0.396102, 0.555438, 1.02274, 0.892852, 1.42813, 1.00085, 1.24658, 0.645804, 0.843837, 0.041077, 0.165218, 0.137578, 0.207404, -0.189834, -0.263249, -0.108016, -0.112738, -0.093173, 0.0615247, 0.00632902, 0.0859803, -0.00956256, 0.0771553, -0.0492224, 0.0205792, 0.00290687, 1.43131, 0.00264753, 1.19646, 0.00243314, 1.31637, 0.00273313, 1.55163, 0.0397751, -1.31177, 0.0357079, -2.03342, 0.0343038, -1.755, 0.036779, -1.06665, 0.00864267, -0.3888, 0.0103008, -0.273753, -0.00969015, 0.380147, -0.00880403, 0.320131, 0.0181168, -0.0153745, 0.0166906, -0.50005, 0.015147, -0.312555, 0.0170587, 0.222884, 0.00416667
2.45577e-05, 0.017702, -0.00133183, -0.00291977, -0.000100201, 0.000322283, -0.000813836, 0.0266291, 0.385889, 0.515409, 0.406769, 0.0979097, 0.430353, 0.187461, 0.432148, 0.632208, -0.00609759, 0.119161, -0.0708379, 0.104754, 0.21807, 0.0396278, 0.185914, 0.00954101, -0.353892, -0.879312, -0.78609, -0.600828, -0.984352, -0.55321, -0.560086, -0.847635, -8.06787e-05, 6.76028e-05, 1.02829e-05, -2.77441e-05, 4.56179e-05, 7.1196e-06, -5.15977e-05, 3.98045e-05, -0.00012051, 8.39763e-05, 3.05002e-05, -9.21162e-05, 0.000161823, -0.000100952, -6.63506e-05, 0.000127861, -1.32727e-05, 3.49681e-05, -2.56441e-05, 4.19579e-05, 4.31503e-05, -2.72472e-05, 3.81698e-05, -2.72077e-05, 0.000212767, -0.000183747, -2.6261e-05, 0.000130986, -0.000206647, 0.000146378, 0.000145589, -0.000203531, -0.301573, -0.38247, -0.291123, -0.379803, -0.283364, -0.396529, -0.295162, -0.392724, 0.550929, 1.04313, 0.871815, 1.43265, 0.975373, 1.25057, 0.631621, 0.857271, 0.0418006, 0.17194, 0.130106, 0.195038, -0.180453, -0.260993, -0.0993399, -0.116, -0.101269, 0.0611639, 0.00492269, 0.0969543, -0.00859837, 0.0882043, -0.053753, 0.0192669, 0.00292936, 1.38929, 0.00265842, 1.21887, 0.00241162, 1.3365, 0.00277796, 1.50435, 0.0402992, -1.33827, 0.0356593, -2.02699, 0.0336231, -1.74524, 0.0373778, -1.0948, 0.00840053, -0.37428, 0.00995486, -0.255289, -0.00937494, 0.366256, -0.00823557, 0.313159, 0.0182861, -0.0454627, 0.0167507, -0.487464, 0.0149946, -0.307168, 0.0173531, 0.195893, 0.00416667
-0.00135475, 0.0221861, -0.00134032, -0.00327063, 0.000936486, -0.000367907, -0.000230971, 0.032816, 0.304611, 0.57936, 0.39068, 0.0636478, 0.46533, 0.153978, 0.379543, 0.717068, -0.0292811, 0.184431, -0.112328, 0.16328, 0.273856, -0.00564867, 0.233215, -0.0341341, -0.259582, -0.977816, -0.788103, -0.521145, -1.05347, -0.467977, -0.493168, -0.961203, 5.50682e-05, -0.000214612, 0.000156629, -6.15535e-05, 0.00024505, -3.22608e-05, 0.000128625, -0.000276557, 3.31994e-05, -4.81578e-05, -0.00010082, 0.000233866, -0.000213382, 0.000204509, -1.82661e-05, -9.11303e-05, 7.08996e-06, -3.71868e-05, 1.52429e-05, -2.65161e-05, -2.58877e-05, 2.3392e-05, -1.59901e-05, 2.07845e-05, -8.25837e-05, 0.000179249, 8.21315e-05, -0.000311409, 0.000191733, -0.000283085, -5.45263e-05, 0.000269403, -0.296033, -0.383453, -0.287735, -0.382508, -0.278752, -0.398272, -0.29353, -0.394254, 0.538053, 1.06555, 0.850868, 1.44017, 0.94649, 1.25881, 0.618684, 0.870394, 0.0472745, 0.173215, 0.133869, 0.179473, -0.181477, -0.253101, -0.0988768, -0.115377, -0.10736, 0.081681, -0.00717103, 0.12011, -0.0209246, 0.1102, -0.065338, 0.0381774, 0.00293817, 1.35428, 0.00264549, 1.24628, 0.00234156, 1.35999, 0.00279302, 1.46385, 0.0407107, -1.36223, 0.0358189, -2.01196, 0.0330204, -1.72734, 0.0378693, -1.12187, 0.00824587, -0.369665, 0.00974945, -0.245871, -0.00913528, 0.361842, -0.00772742, 0.313077, 0.0183544, -0.0885877, 0.0166575, -0.47796, 0.0145467, -0.302436, 0.0174551, 0.157, 0.00416667
-8.69809e-05, -0.000746441, 0.00507306, -0.000618301, 0.0439913, -0.000371556, 0.00713158, 0.000206195, 0.347954, 0.560499, 0.362142, 0.151176, 0.380525, 0.230952, 0.385418, 0.664572, -0.0178412, 0.118709, -0.0903314, 0.101378, 0.237312, 0.0394869, 0.200575, 0.00834679, -0.339014, -0.871716, -0.778013, -0.630461, -0.996108, -0.570166, -0.547964, -0.819715, 0.000226028, -0.000270735, 0.000257029, -0.000168044, 0.000259009, -0.000154394, 0.000293902, -0.00032663, -4.99088e-05, 2.2273e-05, -0.00031719, 0.000430372, -0.000527521, 0.000437316, -0.000155694, -2.22042e-05, 1.2455e-05, -7.18065e-06, 7.7973e-06, -2.51148e-05, 1.08071e-05, 1.77132e-05, 1.03091e-05, 1.18708e-05, -0.00019221, 0.00032603, 0.00011178, -0.000359512, 0.000342213, -0.000337798, -0.000130034, 0.000443065, -0.394293, -0.30068, -0.393142, -0.292941, -0.388039, -0.300592, -0.403374, -0.308996, 0.824981, 0.747628, 1.22723, 1.13957, 1.40939, 0.928239, 0.964421, 0.526475, 0.0592945, 0.0684915, 0.173809, 0.106101, -0.290488, -0.19814, -0.174074, -0.0653318, -0.00657308, 0.000208669, 0.088082, 0.0285855, 0.0290543, -0.021415, 0.0451946, -0.076508, 1.66049, 0.00261501, 1.24316, 0.0025769, 1.16827, 0.00267757, 1.59769, 0.00280351, -1.01289, 0.0347504, -1.82572, 0.0367074, -1.81729, 0.0376805, -1.05105, 0.0365827, -0.326415, 0.0104345, -0.367063, 0.00777439, 0.35454, -0.0107888, 0.372774, -0.00638738, 0.261786, 0.0166278, -0.414963, 0.0163178, -0.347827, 0.0169574, 0.203243, 0.0172209, 0.00416667
0.00040381, -0.00152259, 0.00284882, -0.000840132, 0.0365312, -0.000516962, 0.0101348, -0.000829371, 0.38804, 0.509636, 0.337348, 0.226077, 0.311527, 0.306012, 0.401344, 0.588611, -0.00221919, 0.0542394, -0.0670444, 0.0358017, 0.204917, 0.0947244, 0.170959, 0.054366, -0.399765, -0.744977, -0.75847, -0.737325, -0.930028, -0.681225, -0.599521, -0.666225, 2.73427e-05, -1.51e-05, -3.97945e-06, -6.67605e-06, -6.31328e-05, 1.80622e-05, 2.54661e-05, -5.10144e-05, 8.99034e-05, -0.000165768, -3.48052e-05, 0.000132159, -9.06345e-05, 0.000150867, 4.47208e-05, -0.000192725, 1.49997e-05, -4.31127e-05, 1.35206e-05, -5.62109e-05, -7.33699e-06, 4.83418e-05, 1.62422e-07, 3.1482e-05, -0.000145956, 0.000285898, 4.66548e-05, -0.000178959, 0.000144807, -0.0002037, -9.68233e-05, 0.000330574, -0.391522, -0.300195, -0.388989, -0.291381, -0.383714, -0.298808, -0.398645, -0.30806, 0.824372, 0.718554, 1.22569, 1.10649, 1.41103, 0.90261, 0.9751, 0.51911, 0.0653478, 0.0707562, 0.19032, 0.119672, -0.312184, -0.206883, -0.197569, -0.0717151, -0.00525903, -0.0110519, 0.0841739, 0.021907, 0.0280886, -0.0298847, 0.0416238, -0.0844618, 1.63054, 0.0026724, 1.23774, 0.00253955, 1.17274, 0.00263084, 1.56083, 0.00286526, -1.04718, 0.035861, -1.82396, 0.0359121, -1.83203, 0.036948, -1.07865, 0.0378009, -0.345362, 0.0110836, -0.378922, 0.0086581, 0.360966, -0.0112473, 0.391461, -0.00663664, 0.241252, 0.0169837, -0.418864, 0.0160547, -0.356256, 0.0166441, 0.18391, 0.0176356, 0.00416667
-0.00042149, 0.000649258, -0.000821196, -0.00155182, 0.0249441, -0.00149319, 0.0118075, 0.000958788, 0.462185, 0.418905, 0.33606, 0.24952, 0.266493, 0.335573, 0.442745, 0.485276, 0.0228965, -0.00891959, -0.0328844, -0.035244, 0.163928, 0.158368, 0.133649, 0.101514, -0.483665, -0.606503, -0.739744, -0.806368, -0.864505, -0.771278, -0.6627, -0.526167, -0.000125534, 0.000203116, -0.000123449, 8.03733e-05, -0.000201044, 0.000102805, -0.000192247, 0.000173436, -8.8049e-05, 3.01127e-05, 0.000121319, -0.000165353, 0.00030441, -0.000156466, -4.30856e-06, 5.69475e-05, -1.08993e-05, 2.37908e-05, -2.5623e-05, 2.75434e-05, 5.54994e-05, -1.48796e-05, 4.70501e-05, -1.81858e-05, 0.000199799, -0.00014964, -0.0001033, 0.000189478, -0.000303388, 0.000212165, 0.000124704, -0.000151585, -0.390861, -0.298326, -0.38933, -0.286084, -0.386458, -0.293042, -0.397271, -0.306155, 0.825921, 0.695715, 1.22811, 1.06904, 1.41687, 0.87248, 0.98889, 0.515968, 0.0703907, 0.0815236, 0.201926, 0.14174, -0.322747, -0.222922, -0.215421, -0.0822931, 0.00557018, -0.0317222, 0.0970663, 0.0061367, 0.0477063, -0.049956, 0.0490046, -0.100971, 1.60277, 0.00270561, 1.23751, 0.0024767, 1.184, 0.00254705, 1.52737, 0.00288742, -1.08854, 0.0369951, -1.81986, 0.0353376, -1.84542, 0.0362236, -1.11267, 0.0387124, -0.365385, 0.0115685, -0.395019, 0.00948234, 0.367083, -0.0115442, 0.410268, -0.0068223, 0.215005, 0.0171757, -0.42993, 0.0156328, -0.376566, 0.0161054, 0.154886, 0.0177949, 0.00416667
0.00134712, 0.00759934, -0.0011368, 0.00286944, 0.00128576, 0.00580603, -0.000371904, 0.0116745, 0.410157, 0.451988, 0.378912, 0.178146, 0.371626, 0.265627, 0.435517, 0.530186, -0.000811498, 0.0330621, -0.0702453, 0.0169949, 0.212875, 0.120755, 0.175348, 0.0706436, -0.371745, -0.723897, -0.771378, -0.748049, -0.958984, -0.681948, -0.580424, -0.629541, -0.000252453, 0.000363525, -0.000219299, 0.000156236, -0.000240192, 0.000199334, -0.000296955, 0.000340647, 2.58434e-05, -5.06363e-05, 0.000301548, -0.000419681, 0.000576, -0.00040023, 0.000153486, 1.62962e-05, -4.44746e-06, 2.97878e-06, -1.02912e-05, 1.44965e-05, 1.23819e-05, -9.20311e-06, 9.38249e-06, -1.76099e-05, 0.00026345, -0.000300218, -9.11094e-05, 0.000313465, -0.000393066, 0.000285326, 0.000178133, -0.000364357, -0.306061, -0.387385, -0.292779, -0.380526, -0.283777, -0.398737, -0.297365, -0.398339, 0.549288, 1.00925, 0.887205, 1.43821, 0.998852, 1.2424, 0.635489, 0.830919, 0.043169, 0.176189, 0.150203, 0.230232, -0.211995, -0.289393, -0.118353, -0.120341, -0.102129, 0.0526293, -0.00282495, 0.0694145, -0.0239714, 0.0633425, -0.0582512, 0.012446, 0.00292187, 1.46124, 0.00262177, 1.18894, 0.00235781, 1.32142, 0.00273925, 1.59283, 0.0400957, -1.26607, 0.0354038, -2.01048, 0.033457, -1.72444, 0.0369884, -1.02928, 0.00936534, -0.412219, 0.0113211, -0.300652, -0.010561, 0.41889, -0.00947375, 0.336808, 0.0181884, 0.0204216, 0.0165196, -0.489046, 0.0146714, -0.287996, 0.0170824, 0.25065, 0.00416667
0.00147125, 0.0160682, -0.00150016, -0.000288184, 0.000426924, 0.00195129, -0.000947718, 0.0196366, 0.355543, 0.49433, 0.403968, 0.117693, 0.454335, 0.20218, 0.411415, 0.58708, -0.0221485, 0.0860774, -0.104934, 0.0755962, 0.258364, 0.0758852, 0.215513, 0.0337923, -0.285166, -0.839367, -0.78819, -0.667018, -1.04035, -0.585148, -0.510518, -0.751532, -9.52558e-05, 8.77266e-05, 9.76378e-06, -3.30144e-05, 4.59278e-05, 9.54369e-06, -5.26249e-05, 6.82736e-05, -7.69334e-05, 0.000138381, 2.81717e-05, -5.07886e-05, 0.000158471, -5.21264e-05, -4.61909e-05, 0.000191075, -1.13738e-05, 3.48352e-05, -2.33828e-05, 4.60067e-05, 4.15426e-05, -2.9125e-05, 3.57123e-05, -2.61088e-05, 0.000154646, -0.000270026, -2.08606e-05, 7.28144e-05, -0.000196484, 7.35912e-05, 0.000116746, -0.000307466, -0.303375, -0.382954, -0.292065, -0.379311, -0.283446, -0.39686, -0.297271, -0.394805, 0.542342, 1.03146, 0.867317, 1.44468, 0.973447, 1.24784, 0.622092, 0.844526, 0.0430947, 0.18305, 0.141414, 0.21507, -0.200604, -0.286127, -0.108622, -0.123806, -0.108752, 0.0505835, -0.00479166, 0.0818513, -0.0228569, 0.0759149, -0.0623906, 0.0102062, 0.00294244, 1.41728, 0.00263795, 1.21134, 0.00233908, 1.34047, 0.0027854, 1.54592, 0.0405194, -1.2967, 0.0354527, -2.01121, 0.0328401, -1.71959, 0.0375824, -1.06207, 0.00904611, -0.394626, 0.0108681, -0.278427, -0.0101301, 0.401818, -0.00877912, 0.327416, 0.0183365, -0.0124322, 0.016613, -0.479305, 0.0145469, -0.285881, 0.0173847, 0.2236, 0.00416667
-0.107623, 0.020284, -0.00310422, -0.00194129, 0.00281469, 0.00131096, -0.00215812, 0.0256535, 0.215316, 0.561831, 0.38377, 0.0850864, 0.492873, 0.171407, 0.36072, 0.677037, -0.0457403, 0.148166, -0.149609, 0.133315, 0.316155, 0.0292458, 0.263767, -0.00622873, -0.0597937, -0.940905, -0.775618, -0.58557, -1.1123, -0.505969, -0.444967, -0.875819, 9.44737e-05, -0.000209637, 0.000156834, -8.63388e-05, 0.00023776, -4.94825e-05, 0.000126154, -0.000241712, 0.000158371, 0.000157661, -3.57952e-05, 0.000449146, -0.000178862, 0.000422813, 6.46227e-05, 0.000120594, 7.01622e-06, -3.64094e-05, 1.6238e-05, -2.56186e-05, -2.8299e-05, 2.52047e-05, -1.74141e-05, 2.06194e-05, -0.000268864, -0.00010174, -4.03143e-06, -0.000603849, 0.000154906, -0.000581765, -0.000164044, -3.14119e-05, -0.291904, -0.384293, -0.289407, -0.383845, -0.279175, -0.400204, -0.296553, -0.396695, 0.507446, 1.05926, 0.848486, 1.45679, 0.942396, 1.25662, 0.607565, 0.857993, 0.0488498, 0.183847, 0.143939, 0.197605, -0.199876, -0.276316, -0.106259, -0.122778, -0.099848, 0.0712841, -0.0151022, 0.109388, -0.0380692, 0.0992495, -0.0737837, 0.0262098, 0.00298763, 1.38139, 0.00265054, 1.23721, 0.00223245, 1.35982, 0.00281348, 1.50463, 0.0416464, -1.32267, 0.0358469, -2.0016, 0.0319981, -1.707, 0.0381229, -1.09168, 0.00883787, -0.390046, 0.0104833, -0.269025, -0.00973403, 0.395107, -0.0081314, 0.325895, 0.0187733, -0.0568167, 0.0166457, -0.474323, 0.0139479, -0.286289, 0.0175468, 0.186492, 0.00416667
-0.00167483, -0.000745585, 0.00771824, -0.000574559, 0.0571521, -0.000210515, 0.00655462, 2.63801e-05, 0.32781, 0.540173, 0.359755, 0.17448, 0.403331, 0.247964, 0.366997, 0.619744, -0.033137, 0.0875866, -0.123849, 0.0737921, 0.277868, 0.0742796, 0.229563, 0.0316973, -0.284305, -0.83294, -0.778879, -0.697862, -1.05077, -0.602736, -0.499551, -0.726471, 0.000293964, -0.000420259, 0.000208879, -0.000360857, 0.000117648, -0.000340566, 0.000292519, -0.000451753, 0.000359734, 0.000872641, -6.69167e-06, 0.00125331, -0.000299622, 0.00127947, 0.000219098, 0.000859173, 2.3696e-05, -9.76021e-07, 2.60169e-05, -1.9715e-05, -1.44532e-05, -7.86571e-07, -1.35185e-05, -2.69137e-06, -0.000773438, -0.000702222, -0.000243144, -0.00131926, 0.00016207, -0.00133958, -0.000605087, -0.000656149, -0.397421, -0.302555, -0.392843, -0.293378, -0.384714, -0.301811, -0.405773, -0.312217, 0.81616, 0.740693, 1.22172, 1.14712, 1.41277, 0.922286, 0.951798, 0.520111, 0.0618066, 0.0764326, 0.190169, 0.119641, -0.317899, -0.215172, -0.184436, -0.0716717, -0.0129907, -0.00946318, 0.0778335, 0.0219761, 0.00646453, -0.0304949, 0.0386531, -0.0878107, 1.688, 0.00261459, 1.26189, 0.00252574, 1.16968, 0.00264351, 1.63251, 0.0028418, -0.96807, 0.0349449, -1.78978, 0.0360155, -1.76932, 0.0372715, -0.9987, 0.0373818, -0.340631, 0.0112967, -0.392191, 0.00844869, 0.382048, -0.0116269, 0.38803, -0.00676445, 0.290672, 0.0166148, -0.38985, 0.0160067, -0.314147, 0.0167234, 0.24242, 0.0174399, 0.00416667
0.00415978, -0.00401902, 0.00817384, -0.00522876, 0.0477046, -0.00471572, 0.012502, -0.00292887, 0.374638, 0.501467, 0.350144, 0.262494, 0.346328, 0.334915, 0.396078, 0.559981, -0.0175212, 0.0266265, -0.0991653, 0.00729156, 0.242963, 0.128642, 0.199162, 0.0749213, -0.347926, -0.711637, -0.773564, -0.809666, -0.997158, -0.721663, -0.565971, -0.589039, 8.01746e-05, -0.000732328, -0.000134345, -0.000759176, -0.00036482, -0.000741622, -8.51127e-06, -0.000756688, 0.00177589, 0.00264403, 0.00131874, 0.00294347, 0.00111617, 0.00296412, 0.00156302, 0.00265248, 0.000137468, 1.86045e-05, 0.000214819, 1.72686e-05, -0.000290895, -0.000114124, -0.00025981, -7.98323e-05, -0.00208612, -0.00237826, -0.00112864, -0.00255565, -0.000565615, -0.00268545, -0.0016174, -0.00248194, -0.394789, -0.302307, -0.389348, -0.291757, -0.38182, -0.300169, -0.401353, -0.311558, 0.814223, 0.709906, 1.22014, 1.11163, 1.41596, 0.896301, 0.961927, 0.511271, 0.0668934, 0.0758463, 0.205595, 0.132722, -0.338195, -0.221394, -0.206696, -0.0758665, -0.0100759, -0.0171814, 0.0782461, 0.016488, 0.00960871, -0.0387088, 0.0374555, -0.0930348, 1.65748, 0.00267115, 1.25169, 0.00248395, 1.17048, 0.00259243, 1.59402, 0.00289505, -1.00457, 0.0359314, -1.78811, 0.0350749, -1.78561, 0.0364534, -1.02722, 0.0383293, -0.360686, 0.0118936, -0.406565, 0.00936167, 0.388762, -0.0120361, 0.407846, -0.00698588, 0.268897, 0.0169772, -0.39718, 0.0157371, -0.326887, 0.0164053, 0.222998, 0.0178096, 0.00416667
